id,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,price,price_quote_price_per_night,minimum_nights,number_of_reviews,review_scores_rating,city
1316031733216959426,43.764,11.24643,Private room in bed and breakfast,Private room,2,3.0,1.0,78.0,78.0,1.0,139,4.95,Florence
1316357434524881753,43.7817325,11.2440189,Entire rental unit,Entire home/apt,2,1.0,1.0,98.39,98.39,31.0,0,4.25,Florence
1316430172186272897,43.80475,11.23909,Entire rental unit,Entire home/apt,4,2.0,1.0,154.5,154.5,2.0,3,4.67,Florence
1316506334981526751,43.7681076,11.2729203,Entire rental unit,Entire home/apt,10,3.0,5.0,599.5,599.5,2.0,63,4.98,Florence
1316666090939492880,43.77014,11.28282,Entire condo,Entire home/apt,4,1.0,1.0,276.0,276.0,1.0,27,4.81,Florence
1317505280386811944,43.76932421129889,11.221437061775408,Entire rental unit,Entire home/apt,5,1.0,2.0,217.0,217.0,1.0,56,4.75,Florence
1317902699704823948,43.7944256,11.2444888,Entire rental unit,Entire home/apt,4,1.0,1.0,157.0,157.0,2.0,61,4.72,Florence
1317942835851000556,43.76518911483107,11.256321560686708,Entire home,Entire home/apt,2,1.0,1.0,116.33,116.33,3.0,49,4.8,Florence
1317949583892330006,43.7733247,11.2209542,Entire rental unit,Entire home/apt,4,1.0,1.0,116.0,116.0,2.0,22,4.73,Florence
1317957262527244707,43.76247,11.2754,Entire condo,Entire home/apt,4,1.0,1.0,188.5,188.5,1.0,27,4.56,Florence
1317978546541750403,43.77391,11.23122,Entire rental unit,Entire home/apt,3,1.0,1.0,230.0,230.0,1.0,11,4.73,Florence
1318112066206812644,43.77348,11.25102,Entire rental unit,Entire home/apt,6,3.0,2.0,197.55,197.55,2.0,1,5.0,Florence
1318205036564916670,43.78632107619777,11.237354133970914,Entire condo,Entire home/apt,4,1.0,1.0,128.91,128.91,2.0,33,5.0,Florence
1318650440326212491,43.766602,11.2839569,Entire rental unit,Entire home/apt,6,1.0,2.0,148.0,148.0,1.0,35,4.94,Florence
1318688792177602479,43.7688661,11.2541726,Entire rental unit,Entire home/apt,8,2.5,2.0,319.5,319.5,1.0,70,4.73,Florence
1318720777923912120,43.7686685,11.2413602,Entire rental unit,Entire home/apt,4,1.0,1.0,115.0,115.0,1.0,42,4.71,Florence
