id,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,price,price_quote_price_per_night,minimum_nights,number_of_reviews,review_scores_rating,city
1291289011094691690,40.85335854962104,14.24728178735402,Entire loft,Entire home/apt,2,1.0,1.0,87.67,87.67,3.0,33,5.0,Naples
1291404161473821764,40.86144154767468,14.245296037795615,Entire rental unit,Entire home/apt,5,1.0,2.0,120.0,120.0,1.0,2,4.5,Naples
1292031608797826098,40.84559,14.24895,Entire vacation home,Entire home/apt,13,3.0,4.0,229.0,229.0,1.0,1,5.0,Naples
1292129962238010262,40.8472358,14.2570394,Entire rental unit,Entire home/apt,3,1.0,1.0,103.0,103.0,2.0,25,4.88,Naples
1292651623909623493,40.852390466579166,14.262536050262446,Entire rental unit,Entire home/apt,14,3.0,4.0,322.5,322.5,2.0,6,4.67,Naples
1292750804327056989,40.80330103904664,14.196853112733846,Entire rental unit,Entire home/apt,6,2.0,2.0,223.0,223.0,2.0,2,4.0,Naples
1293270538746114155,40.8513207,14.2553125,Entire rental unit,Entire home/apt,5,1.0,2.0,106.0,106.0,1.0,31,4.42,Naples
1293270584460622727,40.8459525,14.2509363,Entire rental unit,Entire home/apt,10,2.0,3.0,297.0,297.0,1.0,2,5.0,Naples
1293609295064709365,40.8364957,14.2468388,Entire rental unit,Entire home/apt,2,1.0,1.0,91.3,91.3,2.0,50,4.7,Naples
1294152368964770275,40.850157740064105,14.269354340516998,Entire rental unit,Entire home/apt,7,3.0,3.0,464.0,464.0,1.0,92,4.91,Naples
1294164512899259909,40.8502534,14.2654404,Entire rental unit,Entire home/apt,5,1.0,2.0,101.0,101.0,1.0,4,4.5,Naples
1294240233411371286,40.8441903,14.2469535,Entire vacation home,Entire home/apt,10,3.0,3.0,470.0,470.0,1.0,6,4.33,Naples
1294372458822418936,40.854311011990845,14.256222546100616,Entire rental unit,Entire home/apt,6,2.0,2.0,343.0,343.0,1.0,55,4.84,Naples
1294934753854097820,40.8559896,14.2639316,Entire condo,Entire home/apt,6,1.0,2.0,200.0,200.0,1.0,61,4.85,Naples
1294938579603639858,40.8695265,14.2853753,Entire vacation home,Entire home/apt,2,1.0,1.0,73.0,73.0,1.0,16,4.19,Naples
1294956578477746690,40.8511674,14.2595326,Entire condo,Entire home/apt,5,2.0,2.0,264.84,264.84,1.0,66,4.82,Naples
1295404836854324902,40.89013,14.2618,Entire vacation home,Entire home/apt,2,1.0,1.0,45.58,45.58,31.0,2,5.0,Naples
1295632330033190051,40.856058773067005,14.252042658627031,Entire home,Entire home/apt,2,1.0,1.0,63.0,63.0,1.0,65,4.85,Naples
1295658686685472434,40.848602974904864,14.263426488663551,Entire rental unit,Entire home/apt,4,1.0,1.0,74.0,74.0,1.0,54,4.33,Naples
1296157369563970539,40.854207,14.258835,Entire home,Entire home/apt,2,1.0,1.0,53.11,53.11,31.0,5,4.2,Naples
1296227126815265807,40.81499625190624,14.165881387889383,Private room in rental unit,Private room,4,1.0,2.0,69.65,69.65,31.0,2,4.0,Naples
1296294436968041147,40.84673,14.24179,Entire rental unit,Entire home/apt,4,1.0,1.0,49.92,49.92,31.0,1,5.0,Naples
1296897330263814096,40.8573497,14.2555942,Entire vacation home,Entire home/apt,2,1.0,1.0,66.19,66.19,2.0,10,4.9,Naples
1297150458630973125,40.85121988287028,14.2634866386652,Entire rental unit,Entire home/apt,11,2.0,3.0,172.32,172.32,1.0,2,4.5,Naples
1297165857625952681,40.85125107038331,14.263517148792744,Entire rental unit,Entire home/apt,7,3.0,2.0,133.0,133.0,1.0,7,4.86,Naples
1297597789519600343,40.84488502826841,14.24501747593861,Entire home,Entire home/apt,5,2.0,2.0,115.0,115.0,1.0,42,4.55,Naples
1297780140389218140,40.8348516,14.2399278,Entire rental unit,Entire home/apt,4,1.0,1.0,132.0,132.0,1.0,1,5.0,Naples
1297925820012097786,40.8552472,14.2746926,Entire home,Entire home/apt,5,1.0,2.0,68.47,68.47,1.0,34,4.44,Naples
1298095726789436020,40.8329583,14.2483595,Entire rental unit,Entire home/apt,2,1.0,1.0,110.0,110.0,2.0,7,5.0,Naples
1298631818152604195,40.85223,14.24936,Entire rental unit,Entire home/apt,4,1.0,1.0,38.11,38.11,29.0,1,5.0,Naples
1299037994549213507,40.839572243634194,14.244096854631024,Entire vacation home,Entire home/apt,4,1.0,1.0,109.0,109.0,2.0,6,5.0,Naples
1299099291548270715,40.84851235336273,14.255482007934589,Room in hotel,Private room,2,6.0,6.0,196.0,196.0,1.0,1,5.0,Naples
1299871808492587909,40.83922223749148,14.246253389255214,Entire rental unit,Entire home/apt,4,2.0,1.0,88.5,88.5,1.0,6,4.67,Naples
1299886031831840834,40.84004392486938,14.246273495537771,Entire rental unit,Entire home/apt,3,1.0,1.0,91.0,91.0,1.0,6,4.83,Naples
1299899237250665172,40.839360873018414,14.246248944879577,Entire rental unit,Entire home/apt,7,3.0,2.0,117.0,117.0,1.0,1,4.0,Naples
1299941687783449003,40.85085600731701,14.242352899999998,Entire home,Entire home/apt,4,1.0,2.0,177.26,177.26,1.0,12,4.83,Naples
1300006928702892007,40.85376,14.25042,Entire rental unit,Entire home/apt,3,1.0,2.0,141.0,141.0,1.0,19,4.58,Naples
1300548506259786411,40.836249076298486,14.245805225130326,Private room in guest suite,Private room,2,1.0,4.0,136.94,136.94,1.0,1,5.0,Naples
1300618730537933995,40.847158,14.2508363,Entire home,Entire home/apt,6,1.0,2.0,130.0,130.0,2.0,6,4.83,Naples
1301433303944725404,40.85028,14.24885,Entire rental unit,Entire home/apt,4,1.0,1.0,137.0,137.0,2.0,16,4.88,Naples
1302101250438971189,40.84614,14.227,Entire condo,Entire home/apt,4,1.0,1.0,123.25,123.25,2.0,7,4.86,Naples
1302169876507142290,40.823259822721525,14.217501847288656,Entire vacation home,Entire home/apt,5,1.0,1.0,208.0,208.0,1.0,47,4.98,Naples
1302174275133608436,40.83446402450278,14.215110755958564,Entire rental unit,Entire home/apt,3,1.5,2.0,133.0,133.0,2.0,23,4.7,Naples
1302183980342689366,40.83315,14.25065,Entire condo,Entire home/apt,4,1.0,2.0,205.5,205.5,2.0,11,4.91,Naples
1302798901609276845,40.838342267938565,14.248261523278808,Entire condo,Entire home/apt,5,3.0,3.0,282.5,282.5,2.0,15,5.0,Naples
1302927548938164375,40.8496525,14.2492689,Entire rental unit,Entire home/apt,5,1.0,1.0,114.5,114.5,2.0,3,4.67,Naples
1302929486958805551,40.833909631372535,14.22894252327879,Entire rental unit,Entire home/apt,4,1.0,2.0,217.28,217.28,1.0,31,4.81,Naples
1302982758570205844,40.8585591,14.2746573,Entire rental unit,Entire home/apt,8,2.0,2.0,132.5,132.5,1.0,38,4.95,Naples
1303107796545543420,40.85451,14.27285,Entire condo,Entire home/apt,6,1.0,2.0,118.0,118.0,2.0,4,5.0,Naples
1303433994389351841,40.83172116118634,14.224066989571012,Entire rental unit,Entire home/apt,3,1.0,1.0,78.0,78.0,2.0,28,4.71,Naples
1303606404805210802,40.84099050775825,14.234422435293716,Entire vacation home,Entire home/apt,6,2.0,2.0,209.0,209.0,2.0,30,5.0,Naples
1303662008595484392,40.8247361,14.21823,Entire vacation home,Entire home/apt,4,2.0,2.0,312.0,312.0,1.0,2,5.0,Naples
1303723384284452769,40.859011,14.250075,Entire rental unit,Entire home/apt,8,2.0,2.0,185.0,185.0,1.0,39,4.62,Naples
1304339113712035147,40.85379,14.26812,Entire rental unit,Entire home/apt,2,1.0,1.0,110.0,110.0,2.0,38,4.55,Naples
1305056109082239616,40.8574,14.25658,Entire rental unit,Entire home/apt,4,1.0,1.0,171.5,171.5,2.0,2,5.0,Naples
1305077787806568497,40.851499,14.2700337,Entire rental unit,Entire home/apt,4,1.0,2.0,88.0,88.0,1.0,89,4.76,Naples
1305691966997153311,40.85279883921212,14.252583812962763,Entire rental unit,Entire home/apt,6,2.0,2.0,59.91,59.91,2.0,48,4.56,Naples
1305742682850677877,40.84912098522843,14.249107798720852,Entire rental unit,Entire home/apt,2,1.0,1.0,100.0,100.0,2.0,32,4.94,Naples
1306517070288216655,40.85006629999999,14.2693458,Entire rental unit,Entire home/apt,4,1.0,1.0,109.0,109.0,1.0,23,4.39,Naples
1307155689944321972,40.8444855,14.2534683,Entire rental unit,Entire home/apt,6,2.0,3.0,228.0,228.0,2.0,4,5.0,Naples
1308015650801792071,40.857522167734345,14.267159509087506,Entire rental unit,Entire home/apt,2,1.0,1.0,78.88,78.88,2.0,56,4.93,Naples
1308039470176789255,40.8334727,14.2217278,Entire rental unit,Entire home/apt,6,2.0,3.0,182.67,182.67,3.0,3,5.0,Naples
1308552379263700420,40.8560524,14.2417005,Entire condo,Entire home/apt,4,1.0,2.0,109.5,109.5,2.0,32,4.66,Naples
1309031265134729775,40.8578003,14.2489035,Entire rental unit,Entire home/apt,3,1.0,1.0,78.0,78.0,1.0,19,4.47,Naples
1309226327340197835,40.8553653,14.2388936,Entire rental unit,Entire home/apt,4,1.0,2.0,229.0,229.0,1.0,2,5.0,Naples
1309403823282513455,40.85257558226231,14.258969430749232,Entire rental unit,Entire home/apt,2,1.0,1.0,72.5,72.5,1.0,21,3.62,Naples
1309575925520258916,40.82847386462842,14.24862519404511,Entire rental unit,Entire home/apt,4,1.0,1.0,183.0,183.0,1.0,37,4.95,Naples
1310082455080222201,40.8641154,14.2694643,Entire rental unit,Entire home/apt,4,1.0,1.0,110.0,110.0,1.0,18,4.61,Naples
1310124917018732434,40.84151285362709,14.246788024326486,Entire rental unit,Entire home/apt,6,3.0,3.0,296.25,296.25,2.0,3,4.33,Naples
1310128535978913159,40.82267,14.21771,Entire condo,Entire home/apt,4,1.0,1.0,224.5,224.5,1.0,46,4.98,Naples
1310764795224198461,40.856326,14.290684,Entire rental unit,Entire home/apt,6,1.0,1.0,65.05,65.05,1.0,21,4.33,Naples
1310776209137624811,40.8375618,14.2212364,Entire rental unit,Entire home/apt,8,3.0,4.0,419.5,419.5,2.0,2,5.0,Naples
1310974800980380777,40.82710686424161,14.19895384467247,Entire rental unit,Entire home/apt,6,1.0,2.0,105.0,105.0,1.0,13,5.0,Naples
1312145545990461327,40.84032626696678,14.246506442327878,Entire rental unit,Entire home/apt,5,1.0,2.0,169.5,169.5,2.0,2,5.0,Naples
1312311175165192478,40.8381291,14.2381366,Entire rental unit,Entire home/apt,2,1.0,1.0,115.33,115.33,2.0,49,4.86,Naples
1312491198791372700,40.86353,14.26167,Entire home,Entire home/apt,2,1.0,1.0,84.5,84.5,2.0,65,4.82,Naples
1312859249631142483,40.840571819388366,14.24892275461718,Room in hotel,Private room,2,1.0,1.0,75.5,75.5,1.0,4,4.25,Naples
1312881196646093102,40.840420507725575,14.247063655472711,Room in hotel,Private room,2,1.0,1.0,78.5,78.5,1.0,24,4.5,Naples
1312890884014334111,40.8800916203741,14.271449278471648,Entire rental unit,Entire home/apt,4,1.0,1.0,93.0,93.0,1.0,42,4.93,Naples
1312892697926022372,40.84228324890472,14.247368293730103,Room in hotel,Private room,4,1.0,2.0,107.0,107.0,1.0,24,4.63,Naples
1312908071052715726,40.84807274516955,14.245453594576642,Room in hotel,Private room,2,1.0,1.0,78.0,78.0,1.0,18,4.17,Naples
1312918518184785301,40.848057751888085,14.243888696123308,Room in hotel,Private room,2,1.0,1.0,59.5,59.5,1.0,18,4.39,Naples
1312937559251636790,40.8641154,14.2694643,Entire rental unit,Entire home/apt,2,1.0,1.0,76.0,76.0,1.0,5,4.6,Naples
1312938165671962640,40.84750571864087,14.245772485341655,Room in hotel,Private room,2,1.0,1.0,75.0,75.0,1.0,41,4.39,Naples
1312940864724125120,40.85430108685488,14.259254550262437,Entire vacation home,Entire home/apt,7,2.0,2.0,2000.0,2000.0,1.0,8,5.0,Naples
1312945894945814458,40.84931016482383,14.245201627032346,Room in hotel,Private room,3,1.0,1.0,79.5,79.5,1.0,35,4.54,Naples
1313007229722001789,40.8586211,14.252335,Entire rental unit,Entire home/apt,4,1.0,1.0,109.5,109.5,1.0,4,2.75,Naples
1313009561995487270,40.850107,14.2690973,Entire rental unit,Entire home/apt,2,1.0,1.0,54.0,54.0,1.0,14,4.57,Naples
1313024174516793469,40.85099607732781,14.270165354115152,Entire rental unit,Entire home/apt,4,1.5,1.0,75.0,75.0,1.0,27,4.41,Naples
1313048585628302036,40.84429751435356,14.2536442270153,Room in hotel,Private room,3,1.0,1.0,81.9,81.9,1.0,7,4.29,Naples
1313592765205892789,40.85562,14.24418,Entire rental unit,Entire home/apt,6,2.0,2.0,130.0,130.0,2.0,10,4.8,Naples
1313607189883560566,40.84297860091981,14.254976655785036,Room in hotel,Private room,3,1.0,1.0,102.7,102.7,1.0,3,4.0,Naples
1313827849823564320,40.84806,14.25545,Entire home,Entire home/apt,7,3.0,3.0,280.0,280.0,2.0,45,4.78,Naples
1313858737716252381,40.8771328,14.2407929,Entire rental unit,Entire home/apt,9,2.0,3.0,135.0,135.0,1.0,136,4.88,Naples
1313912947144518383,40.85744,14.2473,Entire rental unit,Entire home/apt,4,1.0,1.0,90.0,90.0,1.0,8,4.75,Naples
1313916087652646488,40.83601,14.24542,Entire vacation home,Entire home/apt,4,1.0,1.0,77.03,77.03,2.0,31,4.65,Naples
1314250079778771808,40.83775733466558,14.24790683419734,Private room in guest suite,Private room,4,1.0,4.0,219.0,219.0,1.0,1,4.0,Naples
1314513956010578013,40.84473396527225,14.24612287707632,Private room in rental unit,Private room,2,1.0,1.0,90.0,90.0,1.0,1,3.0,Naples
1315081654163255719,40.83311758757745,14.2420272282282,Room in boutique hotel,Private room,3,1.0,1.0,83.0,83.0,1.0,32,4.72,Naples
1315106141554488049,40.83303,14.24363,Room in boutique hotel,Private room,2,1.0,1.0,83.0,83.0,1.0,35,4.66,Naples
1316023623293202703,40.8563814,14.2576368,Entire vacation home,Entire home/apt,6,1.0,1.0,82.0,82.0,2.0,3,5.0,Naples
1316624439971364207,40.85494177134716,14.261005226983627,Entire rental unit,Entire home/apt,4,1.0,1.0,100.43,100.43,2.0,1,5.0,Naples
1316666012615638350,40.8557595,14.2451963,Entire rental unit,Entire home/apt,11,3.0,3.0,171.81,171.81,1.0,33,5.0,Naples
1316668662286830165,40.8391332,14.2201104,Entire home,Entire home/apt,3,1.0,1.0,125.0,125.0,1.0,35,5.0,Naples
1317618833310371707,40.85699062315299,14.251993634634998,Entire vacation home,Entire home/apt,3,1.0,1.0,49.0,49.0,1.0,21,4.48,Naples
1318053365024943047,40.8516041,14.242748,Entire rental unit,Entire home/apt,5,2.0,2.0,133.0,133.0,2.0,13,4.38,Naples
1318107964482189051,40.847468457109485,14.2685131666555,Private room in guesthouse,Private room,2,1.0,1.0,99.0,99.0,1.0,2,3.5,Naples
1318274657505283752,40.83528615937804,14.18842983454339,Entire rental unit,Entire home/apt,4,1.0,2.0,199.5,199.5,2.0,2,5.0,Naples
1318647896309571494,40.8473224,14.2685239,Private room in guesthouse,Private room,2,1.0,1.0,99.0,99.0,1.0,2,3.5,Naples
1318975292478069689,40.83540436648609,14.223265573382378,Entire rental unit,Entire home/apt,4,1.0,2.0,159.0,159.0,1.0,12,4.83,Naples
1322476809765896974,40.82802,14.20767,Entire rental unit,Entire home/apt,4,1.0,2.0,100.0,100.0,4.0,5,3.8,Naples
1322970839902301206,40.83663,14.22736,Entire rental unit,Entire home/apt,4,1.0,1.0,94.5,94.5,2.0,8,4.88,Naples
1322983238555239171,40.86808,14.26673,Entire rental unit,Entire home/apt,4,1.0,1.0,55.5,55.5,2.0,14,4.64,Naples
1323094697505973163,40.8512576,14.2706599,Entire rental unit,Entire home/apt,4,1.0,1.0,91.5,91.5,2.0,44,4.98,Naples
1323125273644070799,40.86117,14.24895,Entire rental unit,Entire home/apt,5,1.0,1.0,140.0,140.0,2.0,10,5.0,Naples
1323172632368367828,40.86287,14.26873,Entire rental unit,Entire home/apt,5,1.0,1.0,72.0,72.0,1.0,8,4.63,Naples
1323749582320793601,40.84902,14.25861,Entire rental unit,Entire home/apt,6,1.0,2.0,125.5,125.5,2.0,33,4.58,Naples
1324618320677014679,40.85178,14.27147,Private room in bed and breakfast,Private room,2,1.0,1.0,90.0,90.0,1.0,2,5.0,Naples
1325320335926643912,40.85147,14.26478,Entire home,Entire home/apt,2,1.0,1.0,52.0,52.0,1.0,19,4.84,Naples
1325393508890955205,40.83115,14.24951,Entire rental unit,Entire home/apt,4,1.0,1.0,104.0,104.0,1.0,18,4.33,Naples
1325502155905697869,40.84413,14.23223,Entire home,Entire home/apt,3,1.0,1.0,154.5,154.5,2.0,3,5.0,Naples
1325992423013663732,40.84807,14.22709,Entire rental unit,Entire home/apt,4,1.0,2.0,178.5,178.5,2.0,31,5.0,Naples
1326140981616340477,40.80303,14.19736,Entire rental unit,Entire home/apt,3,1.0,1.0,200.0,200.0,1.0,1,5.0,Naples
1327615816729687228,40.84148,14.22842,Entire rental unit,Entire home/apt,4,2.0,2.0,167.0,167.0,2.0,5,4.8,Naples
1328261239020154151,40.8352546,14.2314998,Entire condo,Entire home/apt,3,1.0,1.0,259.0,259.0,1.0,19,4.95,Naples
1328372296994695366,40.85624,14.24286,Entire rental unit,Entire home/apt,3,1.0,1.0,137.0,137.0,2.0,1,5.0,Naples
1328491800509941596,40.85058,14.26611,Entire rental unit,Entire home/apt,7,3.0,3.0,115.0,115.0,2.0,3,4.67,Naples
1328762686027037864,40.8441,14.24422,Private room in condo,Private room,6,1.0,2.0,108.41,108.41,1.0,27,4.7,Naples
1328882059933466266,40.85045,14.24962,Entire rental unit,Entire home/apt,4,1.0,1.0,229.0,229.0,1.0,4,4.75,Naples
1329018042514355922,40.83969,14.24423,Entire rental unit,Entire home/apt,5,1.0,2.0,116.5,116.5,2.0,50,4.76,Naples
1329467517540672940,40.82241767018792,14.216495636770633,Entire condo,Entire home/apt,4,1.0,1.0,156.6,156.6,1.0,18,4.61,Naples
1329725470351538564,40.84029681366818,14.253325684524038,Entire rental unit,Entire home/apt,4,1.0,1.0,139.8,139.8,2.0,22,4.86,Naples
1329790508429501578,40.8577126,14.2434463,Private room in condo,Private room,4,2.0,2.0,74.37,74.37,3.0,20,4.8,Naples
1329824587312041296,40.84607491675545,14.255182167262896,Entire rental unit,Entire home/apt,11,5.0,4.0,143.79,143.79,1.0,38,4.79,Naples
1330361870705334254,40.8353372846984,14.244517541766774,Entire rental unit,Entire home/apt,3,1.0,1.0,159.0,159.0,1.0,4,5.0,Naples
1330852861708493646,40.87021,14.2624,Entire rental unit,Entire home/apt,6,1.0,3.0,238.5,238.5,1.0,20,4.85,Naples
1331138459446098249,40.850346281826766,14.262476731213374,Entire vacation home,Entire home/apt,6,2.0,2.0,167.0,167.0,1.0,4,5.0,Naples
1331805234559454893,40.83311,14.24484,Entire rental unit,Entire home/apt,2,1.0,1.0,142.0,142.0,1.0,5,4.8,Naples
1331860798630770921,40.85205550223367,14.256196729838848,Tiny home,Entire home/apt,2,1.0,1.0,81.5,81.5,1.0,5,5.0,Naples
1332416254182611357,40.8434760119667,14.248456916225097,Entire rental unit,Entire home/apt,6,3.0,3.0,315.0,315.0,1.0,45,4.98,Naples
1332483185375953067,40.84937838852528,14.280299098950191,Entire condo,Entire home/apt,3,1.0,1.0,121.0,121.0,1.0,1,5.0,Naples
1332640793469870329,40.84970582668299,14.271792769432068,Entire rental unit,Entire home/apt,2,1.0,1.0,54.67,54.67,1.0,84,4.31,Naples
1332670790730806575,40.83035443335814,14.222883084655766,Entire vacation home,Entire home/apt,10,4.0,4.0,707.0,707.0,1.0,17,4.88,Naples
1332671046410161046,40.84792433696571,14.2447498865082,Entire rental unit,Entire home/apt,3,1.0,1.0,96.0,96.0,2.0,36,5.0,Naples
1333215095406122005,40.83866403877885,14.24813341885547,Entire rental unit,Entire home/apt,10,3.0,3.0,411.0,411.0,2.0,1,5.0,Naples
1333344808561199168,40.85512528255403,14.27001317142124,Entire condo,Entire home/apt,8,3.0,3.0,165.5,165.5,1.0,93,4.94,Naples
1333372394112165943,40.85243915813452,14.262557507934565,Entire rental unit,Entire home/apt,16,2.0,2.0,301.5,301.5,1.0,1,5.0,Naples
1333453630755214982,40.8537233,14.2691507,Entire condo,Entire home/apt,7,2.0,3.0,328.5,328.5,2.0,17,4.94,Naples
1333869555024224173,40.8308468,14.2223957,Entire rental unit,Entire home/apt,14,4.0,4.0,712.5,712.5,1.0,2,4.5,Naples
1333892107096013249,40.85484,14.24814,Shared room in rental unit,Shared room,15,2.0,1.0,21.0,21.0,1.0,6,4.67,Naples
1334582553650153366,40.83451387961678,14.243802880497409,Entire rental unit,Entire home/apt,3,1.0,1.0,94.5,94.5,1.0,2,4.0,Naples
1334804247008987528,40.83394675414015,14.247850255326853,Tiny home,Entire home/apt,4,1.0,1.0,103.0,103.0,1.0,2,5.0,Naples
1334854887097545243,40.849905468079285,14.26804064757934,Entire rental unit,Entire home/apt,13,5.0,5.0,981.0,981.0,1.0,47,4.91,Naples
1335282702283318128,40.8699588031959,14.272186341571818,Entire rental unit,Entire home/apt,5,1.0,1.0,75.0,75.0,1.0,16,4.94,Naples
1335322113832352724,40.84752,14.27267,Entire rental unit,Entire home/apt,2,1.0,1.0,81.03,81.03,1.0,9,4.67,Naples
1335363977350908843,40.850841728526376,14.254813222753912,Entire rental unit,Entire home/apt,4,1.0,1.0,90.66,90.66,1.0,98,4.95,Naples
1335424235706151686,40.84178148440873,14.253551873727965,Entire home,Entire home/apt,3,1.0,1.0,91.5,91.5,2.0,15,4.93,Naples
1336143867977764967,40.8487851,14.2496262,Room in hotel,Private room,2,1.0,1.0,183.0,183.0,1.0,1,5.0,Naples
1336232262713347914,40.846025537700655,14.261498150640126,Entire rental unit,Entire home/apt,8,2.0,3.0,186.0,186.0,1.0,12,4.75,Naples
1337749568166489811,40.857586389371775,14.242864223227574,Entire rental unit,Entire home/apt,7,3.0,3.0,225.0,225.0,1.0,13,4.46,Naples
1337785258445274605,40.84415,14.24598,Entire rental unit,Entire home/apt,7,2.0,2.0,205.0,205.0,1.0,1,2.0,Naples
1337830989493968776,40.87586070569099,14.305956827978068,Entire rental unit,Entire home/apt,4,1.0,2.0,66.0,66.0,1.0,17,4.82,Naples
1337878015101416789,40.85743,14.24312,Private room in rental unit,Private room,6,3.0,3.0,90.84,90.84,3.0,7,4.86,Naples
1337895622245242166,40.85218274476451,14.267285577962024,Private room in rental unit,Private room,3,1.0,1.0,52.0,52.0,1.0,66,4.71,Naples
1337900856277814711,40.8577126,14.2434463,Entire vacation home,Entire home/apt,8,3.0,4.0,187.23,187.23,3.0,28,4.86,Naples
1338315023228793055,40.8405,14.25462,Entire rental unit,Entire home/apt,5,1.0,1.0,135.0,135.0,1.0,7,4.71,Naples
1338364160473895243,40.84102204635093,14.25412321447235,Entire rental unit,Entire home/apt,4,1.0,1.0,122.0,122.0,1.0,4,5.0,Naples
1338379566846793414,40.8507455,14.2668395,Entire rental unit,Entire home/apt,4,1.0,1.0,130.0,130.0,1.0,5,4.8,Naples
1339014230896902958,40.84634643112803,14.252873801477518,Entire rental unit,Entire home/apt,3,1.0,1.0,137.0,137.0,2.0,1,5.0,Naples
1339146755474807690,40.8526698,14.2622009,Entire rental unit,Entire home/apt,16,4.0,5.0,408.96,408.96,1.0,46,4.63,Naples
1339339585643829671,40.8539892013736,14.266066253185272,Entire rental unit,Entire home/apt,8,1.0,2.0,102.71,102.71,1.0,137,4.89,Naples
1339397059858677389,40.85141900000001,14.2603298,Entire rental unit,Entire home/apt,8,1.0,3.0,99.28,99.28,1.0,10,4.7,Naples
1339775960872775942,40.8526698,14.2622009,Entire rental unit,Entire home/apt,7,2.0,2.0,127.0,127.0,1.0,9,4.33,Naples
1339817370150957601,40.84798199999999,14.2617233,Entire vacation home,Entire home/apt,3,1.0,2.0,245.0,245.0,1.0,52,5.0,Naples
1339862365430902163,40.85441,14.24525,Entire rental unit,Entire home/apt,4,1.0,1.0,84.0,84.0,2.0,6,4.83,Naples
1340271455869734604,40.86507264786111,14.217026107452469,Entire rental unit,Entire home/apt,4,1.0,2.0,128.5,128.5,2.0,1,5.0,Naples
1341425326543317396,40.8561017,14.2578689,Entire rental unit,Entire home/apt,8,1.0,3.0,148.0,148.0,1.0,170,4.81,Naples
1341435112683345558,40.85199642325067,14.262839555740356,Entire rental unit,Entire home/apt,6,1.0,1.0,480.0,480.0,1.0,3,4.67,Naples
1342081652455576300,40.85875,14.26144,Entire rental unit,Entire home/apt,8,2.0,2.0,208.0,208.0,1.0,46,4.96,Naples
1342872200319916653,40.8610253,14.2643037,Entire vacation home,Entire home/apt,4,1.0,1.0,98.14,98.14,2.0,27,4.93,Naples
1343349200229783057,40.84680978869377,14.268743775153442,Private room in guesthouse,Private room,2,1.0,1.0,99.0,99.0,1.0,10,4.1,Naples
1344017981044469224,40.8460225910632,14.2433706469126,Entire home,Entire home/apt,2,1.0,1.0,108.67,108.67,2.0,37,4.97,Naples
1344165722406837014,40.84530380643706,14.258200340879318,Room in hotel,Private room,2,1.0,1.0,197.86,197.86,31.0,1,5.0,Naples
1344185334385690017,40.84371694831613,14.257815837349266,Room in hotel,Private room,2,1.0,1.0,205.81,205.81,31.0,1,5.0,Naples
1344217466117221589,40.8423762,14.2533797,Entire rental unit,Entire home/apt,4,1.0,1.0,171.0,171.0,1.0,25,4.88,Naples
1344305050526670454,40.86349077255082,14.276326297244,Entire rental unit,Entire home/apt,4,1.0,1.0,160.0,160.0,1.0,4,5.0,Naples
1344389942436921258,40.85845399999999,14.2621101,Entire condo,Entire home/apt,6,3.0,3.0,177.0,177.0,1.0,61,4.87,Naples
1345144366783234174,40.85403422991568,14.266120516924984,Entire rental unit,Entire home/apt,9,3.0,4.0,179.0,179.0,1.0,2,4.0,Naples
1345151694940144280,40.85125170178812,14.26320649693763,Entire rental unit,Entire home/apt,9,2.0,4.0,160.0,160.0,2.0,12,4.75,Naples
1345649231183462505,40.83261799354734,14.24793597420503,Entire vacation home,Entire home/apt,4,1.0,2.0,97.0,97.0,2.0,5,4.8,Naples
1345667262436776613,40.85020019752037,14.254423942234892,Entire rental unit,Entire home/apt,5,2.0,2.0,291.0,291.0,2.0,1,5.0,Naples
1346998687943371290,40.851395813792,14.25590237772348,Entire rental unit,Entire home/apt,6,1.0,2.0,142.0,142.0,1.0,7,4.86,Naples
1348420089998950766,40.8446499,14.25317,Entire rental unit,Entire home/apt,4,1.0,1.0,74.75,74.75,2.0,39,4.69,Naples
1348434465933738565,40.8310255318542,14.322228514327428,Entire condo,Entire home/apt,6,2.0,3.0,67.0,67.0,1.0,3,5.0,Naples
1349051671903523698,40.837,14.24638,Entire rental unit,Entire home/apt,8,2.0,2.0,287.0,287.0,1.0,1,5.0,Naples
1349099267896589181,40.8504,14.2592,Entire home,Entire home/apt,2,1.0,1.0,100.0,100.0,2.0,26,4.96,Naples
1349155370104165123,40.833701,14.247712,Entire condo,Entire home/apt,2,1.0,1.0,128.0,128.0,1.0,44,4.95,Naples
1349277434854143442,40.8346239,14.2405989,Entire rental unit,Entire home/apt,4,2.0,1.0,108.8,108.8,2.0,10,4.3,Naples
1349419239669669324,40.85830748613184,14.24952092673054,Entire rental unit,Entire home/apt,4,1.0,1.0,56.5,56.5,2.0,1,5.0,Naples
1349941139580069650,40.8524452,14.2663503,Entire rental unit,Entire home/apt,5,2.0,1.0,65.05,65.05,2.0,40,4.4,Naples
1349979314835199388,40.85402957211344,14.265647975611747,Entire rental unit,Entire home/apt,8,1.0,1.0,245.35,245.35,1.0,16,4.56,Naples
1350438264972443587,40.8516138,14.2543904,Entire home,Entire home/apt,2,1.0,1.0,66.0,66.0,4.0,1,5.0,Naples
1350514583243396309,40.84085376664586,14.291699430163565,Entire home,Entire home/apt,6,1.0,2.0,83.5,83.5,2.0,38,4.95,Naples
